;date;time;dateTime;dayOfWeek;holiday;dayId;loadCons;loadProd;loadGrid;newLoadGrid;batterySOC;batteryActions;pvUsage;prices;batteryLastSOC;totalPrice;totalImport;totalExport;totalCons;totalPvUsage;contAct;batteryAct;numContChar;numContDisch;charges;discharges;CharChanges;batNullStates;batLifeLoss;batLifeLossPerDisch;avgDOD;avgDODPerDisch;avgDischAction;DischAction;avgSOC;totalBat;sumDOD;sumDODPerDisch;sumSOC;sumDischAction
1;2014-01-01;00:00:00;2014-01-01 00:00:00;3;1;1;0.4226333333333329;0.0;0.4308333333333329;3.022633333333333;4.121066640550669;2.6;0.0;0.00493;6.9230963932233465;220.70537905354067;5774.10892940431;2331.7231163444235;9562.489850000002;3795.87972905172;0.0;-1.0;3.0;1.0;1613.0;1613.0;3225.0;5.0;930.3293907378915;0.5767696160805279;0.42394890275265923;0.46465460368387174;1.1578159557993952;1867.5571367044245;0.5760510972473423;3743.5056278572997;48279.301045472836;749.4878757420851;65600.69895452734;1867.5571367044245
2;2014-01-01;01:00:00;2014-01-01 01:00:00;3;1;1;0.4022333333333329;0.0;0.4103333333333329;0.40224352565474464;2.600010192321412;1.0192321411750527e-05;0.0;0.00493;;;;;;;;;;;;;;;;;;;;;;;;;;
3;2014-01-01;02:00:00;2014-01-01 02:00:00;3;1;1;0.40695;0.0;0.4151;0.40693980767858823;2.6;-1.0192321411750527e-05;0.0;0.00493;;;;;;;;;;;;;;;;;;;;;;;;;;
4;2014-01-01;03:00:00;2014-01-01 03:00:00;3;1;1;0.4246166666666671;0.0;0.4327833333333329;0.4246166666666671;2.6;0.0;0.0;0.00493;;;;;;;;;;;;;;;;;;;;;;;;;;
5;2014-01-01;04:00:00;2014-01-01 04:00:00;3;1;1;0.74865;0.0;0.757133333333333;0.74865;2.6;0.0;0.0;0.00493;;;;;;;;;;;;;;;;;;;;;;;;;;
6;2014-01-01;05:00:00;2014-01-01 05:00:00;3;1;1;0.639983333333333;0.0;0.648333333333333;0.639983333333333;2.6;0.0;0.0;0.00493;;;;;;;;;;;;;;;;;;;;;;;;;;
7;2014-01-01;06:00:00;2014-01-01 06:00:00;3;1;1;0.591716666666667;0.0;0.600016666666667;0.591716666666667;2.6;0.0;0.0;0.00493;;;;;;;;;;;;;;;;;;;;;;;;;;
8;2014-01-01;07:00:00;2014-01-01 07:00:00;3;1;1;0.584266666666667;0.0;0.586583333333333;0.584266666666667;2.6;0.0;0.0;0.0504;;;;;;;;;;;;;;;;;;;;;;;;;;
9;2014-01-01;08:00:00;2014-01-01 08:00:00;3;1;1;0.5691833333333329;1.04795;-0.4787;-0.10464304985104311;2.974123616815624;0.3741236168156239;0.9433069501489568;0.0504;;;;;;;;;;;;;;;;;;;;;;;;;;
10;2014-01-01;09:00:00;2014-01-01 09:00:00;3;1;1;0.4986666666666671;2.1177;-1.6190166666666699;-0.40099163205256416;4.192165318096393;1.218041701280769;1.716708367947436;0.0504;;;;;;;;;;;;;;;;;;;;;;;;;;
11;2014-01-01;10:00:00;2014-01-01 10:00:00;3;1;1;0.43495;2.86086666666667;-2.42591666666667;-0.23466687355172366;6.383415111211339;2.191249793114946;2.6261997931149463;0.0504;;;;;;;;;;;;;;;;;;;;;;;;;;
